Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC409529	-1958.228129	-1955.888052	4.68015	AllComplex	Canon	 ras-like protein 2 	0.0305130839883226	1
LOC409538	-1997.107512	-1997.107512	0	AllComplex	NonCanon	 lysoplasmalogenase-like protein TMEM86A 	1	1
LOC409559	-6151.480559	-6151.480559	0	AllComplex	NonCanon	 probable protein S-acyltransferase 23 	1	1
LOC409586	-2956.621209	-2955.255357	2.7317	AllComplex	NonCanon	 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9 	0.0983745205322789	1
LOC409607	-3244.998446	-3243.885172	2.22655	AllComplex	NonCanon	 ubiquitin-conjugating enzyme E2 Q2 	0.135656456199474	1
LOC409633	-3130.113345	-3130.113342	6e-06	AllComplex	NonCanon	 ras-related and estrogen-regulated growth inhibitor 	0.998045591906797	1
LOC409643	-4873.153216	-4873.153216	0	AllComplex	NonCanon	 failed axon connections 	1	1
LOC409662	-3266.01785	-3266.01785	0	AllComplex	NonCanon	 5'-AMP-activated protein kinase subunit beta-2 	1	1
LOC409667	-1189.971738	-1189.971738	0	AllComplex	Canon	 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 	1	1
LOC409670	-8487.235732	-8487.086056	0.299352	AllComplex	NonCanon	 protein tyrosine phosphatase type IVA 1 	0.584288943985354	1
LOC409673	-31269.46179	-31269.46179	0	AllComplex	NonCanon	 DNA polymerase epsilon catalytic subunit A 	1	1
LOC409689	-6430.164118	-6430.164118	0	AllComplex	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp4 	1	1
LOC409704	-6899.41077	-6899.278426	0.264688	AllComplex	NonCanon	 poly(A) polymerase type 3 	0.606917574582255	1
LOC409724	-7593.140832	-7593.140832	0	AllComplex	Canon	 ADP-ribosylation factor-binding protein GGA1 	1	1
LOC409726	-7546.617812	-7545.924844	1.38594	AllComplex	NonCanon	 adenosine monophosphate-protein transferase Fic 	0.239091934761369	1
LOC409736	-5981.152386	-5981.152386	0	AllComplex	NonCanon	 methylmalonate-semialdehyde dehydrogenase [acylating]-like protein 	1	1
LOC409740	-3626.215341	-3626.215341	0	AllComplex	NonCanon	 alpha-tocopherol transfer protein-like 	1	1
LOC409749	-1615.791956	-1615.791943	2.6e-05	AllComplex	NonCanon	 mediator of RNA polymerase II transcription subunit 31 	0.995931588684662	1
LOC409762	-2220.87769	-2220.87769	0	AllComplex	NonCanon	 sarcoplasmic calcium-binding protein 1 	1	1
LOC409769	-5933.194024	-5930.734583	4.91888	AllComplex	NonCanon	 uncharacterized LOC409769 	0.0265647329246651	1
LOC409791	-3354.601253	-3353.379612	2.44328	AllComplex	Canon	 cAMP-dependent protein kinase catalytic subunit 	0.118029196759116	1
LOC409795	-13926.069849	-13923.652296	4.83511	AllComplex	NonCanon	 telomerase-binding protein EST1A 	0.0278858618039696	1
LOC409814	-9403.386409	-9403.37965	0.013518	AllComplex	Canon	 beta-glucuronidase 	0.90744099049484	1
LOC409833	-5599.468071	-5599.468071	0	AllComplex	NonCanon	 hemK methyltransferase family member 1 	1	1
LOC409838	-8520.055782	-8519.712421	0.686722	AllComplex	NonCanon	 poly(A) RNA polymerase gld-2 homolog A 	0.407281592971873	1
LOC409852	-6700.856611	-6699.403441	2.90634	AllComplex	NonCanon	 transcription factor SPT20 homolog 	0.0882318978787706	1
LOC409857	-1343.90072	-1343.90072	0	AllComplex	NonCanon	 ribosomal RNA small subunit methyltransferase NEP1 	1	1
LOC409860	-7696.714121	-7696.714121	0	AllComplex	NonCanon	 GPI ethanolamine phosphate transferase 3 	1	1
LOC409863	-2784.194682	-2783.594915	1.19953	AllComplex	NonCanon	 ras-related protein Rab-21 	0.273415636381218	1
LOC409900	-2511.296806	-2511.296806	0	AllComplex	NonCanon	 N6-adenosine-methyltransferase non-catalytic subunit 	1	1
LOC409905	-7205.158264	-7205.158264	0	AllComplex	NonCanon	 2-acylglycerol O-acyltransferase 1 	1	1
LOC409909	-4062.040977	-4061.986598	0.108758	AllComplex	NonCanon	 small glutamine-rich tetratricopeptide repeat-containing protein alpha 	0.741562589698404	1
LOC409910	-1749.48992	-1749.489919	2e-06	AllComplex	NonCanon	 ras-like GTP-binding protein Rho1 	0.998871621209031	1
LOC409911	-6220.660808	-6220.507673	0.30627	AllComplex	NonCanon	 protein disulfide-isomerase A3 	0.579978133236661	1
LOC409920	-1189.413761	-1186.062352	6.70282	AllComplex	Canon	 ubiquitin-conjugating enzyme E2 variant 2 	0.00962605469092561	1
LOC409924	-5816.392782	-5816.369595	0.046374	AllComplex	NonCanon	 synaptic vesicle glycoprotein 2B 	0.829497386467906	1
LOC409925	-1961.403496	-1961.403496	0	AllComplex	Canon	 dual specificity mitogen-activated protein kinase kinase dSOR1 	1	1
LOC409928	-9812.572644	-9812.572644	0	AllComplex	NonCanon	 RNA polymerase II elongation factor Ell 	1	1
LOC409930	-2422.889871	-2422.884243	0.011256	AllComplex	NonCanon	 putative ATP synthase subunit f, mitochondrial 	0.915507535404719	1
LOC409941	-10077.272928	-10077.244318	0.05722	AllComplex	Canon	 zinc finger FYVE domain-containing protein 1 	0.81094505692305	1
LOC409945	-6580.004867	-6580.004867	0	AllComplex	NonCanon	 aspartate--tRNA ligase, cytoplasmic 	1	1
LOC409976	-3419.482768	-3417.753345	3.45885	AllComplex	NonCanon	 transmembrane emp24 domain-containing protein 5 	0.0629140572091794	1
LOC410039	-5370.884193	-5370.884193	0	AllComplex	NonCanon	 cysteine desulfurase, mitochondrial 	1	1
LOC410055	-3524.498809	-3524.498809	0	AllComplex	NonCanon	 probable tRNA(His) guanylyltransferase 	1	1
LOC410059	-5568.790795	-5568.790795	0	AllComplex	NonCanon	 probable citrate synthase 2, mitochondrial 	1	1
LOC410087	-3983.52559	-3983.52559	0	AllComplex	NonCanon	 uncharacterized LOC410087 	1	1
LOC410091	-4561.649405	-4561.649405	0	AllComplex	NonCanon	 ras guanine nucleotide exchange factor P 	1	1
LOC410097	-17927.177863	-17927.177863	0	AllComplex	NonCanon	 DNA repair protein complementing XP-G cells 	1	1
LOC410105	-6457.697759	-6457.697759	0	AllComplex	NonCanon	 alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	1	1
LOC410107	-8853.040055	-8853.040055	0	AllComplex	NonCanon	 broad-complex core protein isoforms 1/2/3/4/5 	1	1
LOC410118	-6281.785845	-6281.785845	0	AllComplex	NonCanon	 D-glucuronyl C5-epimerase B 	1	1
LOC410155	-4.813935	-4.813935	0	AllComplex	NonCanon	 histone-lysine N-methyltransferase setd3 	1	1
LOC410157	-1644.732929	-1644.732929	0	AllComplex	NonCanon	 ras-related protein Rab-23 	1	1
LOC410159	-16596.334878	-16596.334878	0	AllComplex	NonCanon	 mediator of RNA polymerase II transcription subunit 13 	1	1
LOC410172	-5754.788369	-5754.788369	0	AllComplex	NonCanon	 translocating chain-associated membrane protein 1-like 1 	1	1
LOC410183	-19187.061634	-19187.061634	0	AllComplex	Canon	 1-phosphatidylinositol 3-phosphate 5-kinase 	1	1
LOC410241	-1791.679326	-1791.679326	0	AllComplex	NonCanon	 ras-related protein Rab-10 	1	1
LOC410257	-4613.267434	-4613.267434	0	AllComplex	Canon	 cysteine protease ATG4D 	1	1
LOC410270	-7509.439943	-7509.394804	0.090278	AllComplex	NonCanon	 acetylcholinesterase 	0.763824033280299	1
LOC410283	-3339.325261	-3339.325261	0	AllComplex	NonCanon	 transmembrane protein 222 	1	1
LOC410286	-10632.685607	-10632.140396	1.09042	AllComplex	NonCanon	 probable tRNA (uracil-O(2)-)-methyltransferase 	0.296378169192809	1
LOC410289	-10184.104478	-10182.294268	3.62042	AllComplex	NonCanon	 paraplegin 	0.0570744628738155	1
LOC410337	-11366.239986	-11366.239986	0	AllComplex	NonCanon	 venom dipeptidylpeptidase IV 	1	1
LOC410338	-4591.568247	-4591.498326	0.139842	AllComplex	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 3 	0.708438136195039	1
LOC410371	-12204.21867	-12203.074854	2.28763	AllComplex	NonCanon	 calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type 	0.130408918558431	1
LOC410376	-3833.151304	-3833.151304	0	AllComplex	NonCanon	 peptidyl-tRNA hydrolase ICT1, mitochondrial 	1	1
LOC410379	-11908.53818	-11908.447718	0.180924	AllComplex	NonCanon	 uncharacterized LOC410379 	0.670580369180122	1
LOC410383	-7112.772343	-7112.772343	0	AllComplex	NonCanon	 calcium homeostasis endoplasmic reticulum protein 	1	1
LOC410395	-1773.151451	-1773.151451	0	AllComplex	NonCanon	 chromobox protein homolog 1 	1	1
LOC410414	-11960.456856	-11960.456856	0	AllComplex	NonCanon	 116 kDa U5 small nuclear ribonucleoprotein component 	1	1
LOC410420	-3315.362311	-3315.362311	0	AllComplex	NonCanon	 isochorismatase domain-containing protein 2 	1	1
LOC410451	-8129.43399	-8128.217726	2.43253	AllComplex	NonCanon	 venom serine carboxypeptidase 	0.118840955571807	1
LOC410456	-4848.748186	-4840.857306	15.7818	AllComplex	NonCanon	 uncharacterized LOC410456 	7.1083010189202e-05	0.0744949946782837
LOC410470	-5494.58346	-5494.58346	0	AllComplex	NonCanon	 putative polypeptide N-acetylgalactosaminyltransferase 9 	1	1
LOC410484	-10049.142083	-10049.142083	0	AllComplex	NonCanon	 trehalase 	1	1
LOC410485	-11481.699323	-11481.682612	0.033422	AllComplex	NonCanon	 transmembrane and TPR repeat-containing protein CG4050 	0.854941728419776	1
LOC410510	-11036.657074	-11036.64892	0.016308	AllComplex	Canon	 hepatocyte growth factor-regulated tyrosine kinase substrate 	0.898384190047885	1
LOC410512	-4899.231679	-4899.231679	0	AllComplex	NonCanon	 DNA methyltransferase 2 	1	1
LOC410525	-1721.43828	-1721.43828	0	AllComplex	NonCanon	 retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta 	1	1
LOC410538	-10292.649033	-10292.649033	0	AllComplex	NonCanon	 probable C-mannosyltransferase DPY19L1 	1	1
LOC410542	-6070.244969	-6070.244969	0	AllComplex	NonCanon	 ras association domain-containing protein 8 	1	1
LOC410550	-8434.60181	-8434.60181	0	AllComplex	NonCanon	 aminomethyltransferase, mitochondrial 	1	1
LOC410561	-2755.61493	-2755.61493	0	AllComplex	NonCanon	 ciliogenesis and planar polarity effector 2 	1	1
LOC410571	-16239.076081	-16239.076081	0	AllComplex	NonCanon	 DNA topoisomerase 3-alpha 	1	1
LOC410575	-3903.401129	-3900.225576	6.35111	AllComplex	Canon	 dual specificity mitogen-activated protein kinase kinase 4 	0.0117307876607172	1
LOC410577	-2898.944975	-2898.398748	1.09245	AllComplex	NonCanon	 acid sphingomyelinase-like phosphodiesterase 3a 	0.295929004959573	1
LOC410583	-6361.887391	-6361.887391	0	AllComplex	NonCanon	 ornithine aminotransferase, mitochondrial 	1	1
LOC410585	-21869.152503	-21869.147105	0.010796	AllComplex	NonCanon	 DE-cadherin 	0.917245690149453	1
LOC410618	-5971.259906	-5971.259906	0	AllComplex	NonCanon	 transmembrane protein 161B 	1	1
LOC410630	-14541.689139	-14541.305384	0.76751	AllComplex	NonCanon	 cGMP-specific 3',5'-cyclic phosphodiesterase 	0.380988457685076	1
LOC410636	-1935.716662	-1935.566953	0.299418	AllComplex	NonCanon	 CDGSH iron-sulfur domain-containing protein 2 homolog 	0.584247512704782	1
LOC410663	-1727.270623	-1727.270623	0	AllComplex	NonCanon	 selenoprotein F 	1	1
LOC410664	-9275.460605	-9275.460605	0	AllComplex	NonCanon	 protein arginine N-methyltransferase 5 	1	1
LOC410719	-5100.393223	-5100.393223	0	AllComplex	Canon	 syntaxin-17 	1	1
LOC410732	-5463.284565	-5462.967476	0.634178	AllComplex	Canon	 3-phosphoinositide-dependent protein kinase 1 	0.425826924823083	1
LOC410811	-9057.470425	-9057.470425	0	AllComplex	NonCanon	 ras GTPase-activating protein 1 	1	1
LOC410812	-2062.397876	-2059.404196	5.98736	AllComplex	Canon	 ras-like protein 1 	0.0144087511767013	1
LOC410821	-3491.653102	-3491.54057	0.225064	AllComplex	NonCanon	 tetraspanin-9 	0.63520820067675	1
LOC410837	-2908.433787	-2907.757449	1.35268	AllComplex	NonCanon	 microsomal glutathione S-transferase 1 	0.244810141513495	1
LOC410860	-3805.500093	-3796.287387	18.4254	AllComplex	Canon	 battenin 	1.76687037544008e-05	0.0185521389421209
LOC410879	-6012.685633	-6012.685633	0	AllComplex	NonCanon	 U3 small nucleolar RNA-interacting protein 2 	1	1
LOC410907	-5264.688594	-5264.673947	0.029294	AllComplex	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp31 	0.86410196825325	1
LOC410911	-5910.492855	-5910.492855	0	AllComplex	NonCanon	 glycosaminoglycan xylosylkinase 	1	1
LOC410940	-19505.671881	-19505.671881	0	AllComplex	NonCanon	 DNA topoisomerase 2-binding protein 1 	1	1
LOC410943	-3823.312985	-3823.312985	0	AllComplex	NonCanon	 ras-related protein Rap-2a 	1	1
LOC410952	-4500.248092	-4498.183423	4.12934	AllComplex	NonCanon	 dehydrogenase/reductase SDR family protein 7-like 	0.0421457850418602	1
LOC410969	-2271.352376	-2271.352376	0	AllComplex	NonCanon	 ras-related protein Rab-9A 	1	1
LOC410973	-1734.051655	-1734.051655	0	AllComplex	NonCanon	 mediator of RNA polymerase II transcription subunit 22 	1	1
LOC410985	-3802.884876	-3802.884876	0	AllComplex	NonCanon	 palmitoyltransferase ZDHHC23 	1	1
LOC411043	-7237.731497	-7237.731493	8e-06	AllComplex	NonCanon	 mediator of RNA polymerase II transcription subunit 17 	0.997743244674816	1
LOC411048	-2827.363013	-2827.363013	0	AllComplex	NonCanon	 sestrin homolog 	1	1
LOC411054	-5990.603562	-5990.541636	0.123852	AllComplex	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 2 	0.724893663341154	1
LOC411070	-14447.499138	-14447.498746	0.000784	AllComplex	NonCanon	 histone-lysine N-methyltransferase, H3 lysine-79 specific 	0.977662151147901	1
LOC411083	-11634.4514	-11630.335373	8.23205	AllComplex	NonCanon	 sodium/potassium-transporting ATPase subunit alpha 	0.00411570148235332	1
LOC411088	-2119.727751	-2119.727751	0	AllComplex	NonCanon	 probable maleylacetoacetate isomerase 2 	1	1
LOC411100	-4160.877395	-4160.877395	0	AllComplex	NonCanon	 FGGY carbohydrate kinase domain-containing protein 	1	1
LOC411115	-41789.312229	-41786.038486	6.54749	AllComplex	Canon	 baculoviral IAP repeat-containing protein 6 	0.0105032227532946	1
LOC411148	-6837.284856	-6837.284856	0	AllComplex	NonCanon	 palmitoyltransferase Hip14 	1	1
LOC411163	-6437.99065	-6437.99065	0	AllComplex	NonCanon	 N-alpha-acetyltransferase 15, NatA auxiliary subunit 	1	1
LOC411164	-5705.431465	-5705.431465	0	AllComplex	NonCanon	 DNA-directed RNA polymerase III subunit RPC3 	1	1
LOC411167	-7824.912575	-7824.912575	0	AllComplex	NonCanon	 cysteine--tRNA ligase, cytoplasmic 	1	1
LOC411188	-5918.460696	-5918.460696	0	AllComplex	NonCanon	 L-lactate dehydrogenase 	1	1
LOC411191	-2116.650116	-2114.984371	3.33149	AllComplex	NonCanon	 DNA-directed RNA polymerase III subunit RPC8 	0.0679652769422199	1
LOC411214	-4437.601365	-4437.601365	0	AllComplex	NonCanon	 BTB/POZ domain-containing protein kctd15-like 	1	1
LOC411233	-10177.914921	-10177.859062	0.111718	AllComplex	NonCanon	 U3 small nucleolar ribonucleoprotein protein MPP10 	0.738196631013798	1
LOC411249	-13793.174079	-13793.174079	0	AllComplex	NonCanon	 cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 	1	1
LOC411260	-1233.044677	-1232.889016	0.311322	AllComplex	NonCanon	 ras-related protein Rab-27A 	0.576870084135107	1
LOC411261	-10240.82453	-10240.82453	0	AllComplex	NonCanon	 molybdenum cofactor sulfurase 1 	1	1
LOC411270	-9166.431426	-9166.431426	0	AllComplex	Canon	 serine/threonine-protein kinase STE20 	1	1
LOC411288	-4610.468515	-4610.468515	0	AllComplex	NonCanon	 cAMP-specific 3',5'-cyclic phosphodiesterase 	1	1
LOC411295	-2906.233138	-2906.233137	2e-06	AllComplex	Canon	 V-type proton ATPase subunit D 1 	0.998871621209031	1
LOC411306	-4869.179525	-4869.179525	0	AllComplex	NonCanon	 inositol hexakisphosphate kinase 2 	1	1
LOC411335	-2946.10868	-2942.628057	6.96125	AllComplex	NonCanon	 transmembrane protein 199 	0.00832938205514602	1
LOC411347	-1998.174981	-1994.46719	7.41558	AllComplex	NonCanon	 peripheral plasma membrane protein CASK 	0.00646614664838519	1
LOC411365	-3112.168494	-3112.159518	0.017952	AllComplex	NonCanon	 beta-1,4-N-acetylgalactosaminyltransferase bre-4 	0.893414377391031	1
LOC411391	-3575.29991	-3575.29991	0	AllComplex	NonCanon	 thioredoxin-related transmembrane protein 2 homolog 	1	1
LOC411404	-5958.242401	-5957.942628	0.599546	AllComplex	NonCanon	 nucleolar complex protein 4 homolog B 	0.438751300089625	1
LOC411408	-2551.145037	-2551.145037	0	AllComplex	NonCanon	 CDP-diacylglycerol--inositol 3-phosphatidyltransferase 	1	1
LOC411447	-7536.301244	-7535.816207	0.970074	AllComplex	NonCanon	 serine palmitoyltransferase 2 	0.324661724207436	1
LOC411457	-5571.496292	-5571.496292	0	AllComplex	NonCanon	 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase P 	1	1
LOC411458	-6705.220193	-6699.82237	10.7956	AllComplex	NonCanon	 histone-arginine methyltransferase CARMER 	0.00101741631189972	1
LOC411473	-8588.065981	-8588.065981	0	AllComplex	NonCanon	 carnitine O-palmitoyltransferase 2, mitochondrial 	1	1
LOC411474	-21632.419444	-21632.419444	0	AllComplex	NonCanon	 nucleoporin NUP188 homolog 	1	1
LOC411490	-7370.046891	-7370.046891	0	AllComplex	NonCanon	 probable beta-hexosaminidase fdl 	1	1
LOC411509	-4230.787593	-4230.778918	0.01735	AllComplex	NonCanon	 tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A 	0.895206241247338	1
LOC411510	-4694.116288	-4694.116288	0	AllComplex	NonCanon	 DNA-directed RNA polymerases I and III subunit RPAC1 	1	1
LOC411519	-5561.739083	-5561.739083	0	AllComplex	Canon	 tubulin alpha-1C chain 	1	1
LOC411524	-2759.080413	-2759.080413	0	AllComplex	NonCanon	 transmembrane protein 179 	1	1
LOC411540	-8586.208837	-8586.208837	0	AllComplex	NonCanon	 small G protein signaling modulator 3 homolog 	1	1
LOC411545	-11279.794685	-11279.794685	0	AllComplex	NonCanon	 mediator of RNA polymerase II transcription subunit 25 	1	1
LOC411552	-4241.446459	-4241.036485	0.819948	AllComplex	NonCanon	 ceramide glucosyltransferase 	0.365195369846595	1
LOC411564	-14037.457657	-14037.457657	0	AllComplex	NonCanon	 nose resistant to fluoxetine protein 6 	1	1
LOC411566	-14218.616681	-14218.616673	1.6e-05	AllComplex	Canon	 mitogen-activated protein kinase kinase kinase 11 	0.996808470267537	1
LOC411633	-4612.864997	-4612.846791	0.036412	AllComplex	NonCanon	 UDP-glucose 4-epimerase 	0.848667178088559	1
LOC411639	-48629.63595	-48629.63595	0	AllComplex	Canon	 cytoplasmic dynein 2 heavy chain 1 	1	1
LOC411654	-4245.661597	-4245.661597	0	AllComplex	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase 	1	1
LOC411665	-3298.010203	-3297.060109	1.90019	AllComplex	NonCanon	 heparan sulfate 2-O-sulfotransferase pipe 	0.168057053533772	1
LOC411698	-4869.982801	-4869.901058	0.163486	AllComplex	NonCanon	 ethanolaminephosphotransferase 1 	0.685967111603212	1
LOC411699	-12850.788615	-12850.788615	0	AllComplex	NonCanon	 SID1 transmembrane family member 1 	1	1
LOC411719	-5305.259479	-5305.259479	0	AllComplex	NonCanon	 queuine tRNA-ribosyltransferase catalytic subunit 	1	1
LOC411722	-4601.059107	-4601.059107	0	AllComplex	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 2 	1	1
LOC411724	-14184.124877	-14184.124877	0	AllComplex	NonCanon	 glycerol-3-phosphate acyltransferase 1, mitochondrial 	1	1
LOC411730	-11616.041091	-11616.041091	0	AllComplex	NonCanon	 mannosyl-oligosaccharide glucosidase GCS1 	1	1
LOC411731	-10030.293426	-10029.719414	1.14802	AllComplex	NonCanon	 endoplasmic reticulum metallopeptidase 1 	0.283964016808499	1
LOC411732	-2912.627611	-2912.627611	0	AllComplex	NonCanon	 trimeric intracellular cation channel type 1B.1 	1	1
LOC411789	-2794.346764	-2794.346764	0	AllComplex	NonCanon	 protein krasavietz 	1	1
LOC411794	-6350.08332	-6350.083314	1.2e-05	AllComplex	NonCanon	 CCR4-NOT transcription complex subunit 3 	0.997236052332126	1
LOC411796	-5308.429548	-5308.429548	0	AllComplex	NonCanon	 serine hydroxymethyltransferase 	1	1
LOC411799	-7238.484494	-7238.484494	0	AllComplex	NonCanon	 N-acetylgalactosaminyltransferase 7 	1	1
LOC411839	-6511.598212	-6511.598212	0	AllComplex	NonCanon	 telomerase Cajal body protein 1 	1	1
LOC411856	-3808.335682	-3808.335682	0	AllComplex	NonCanon	 U3 small nucleolar ribonucleoprotein protein IMP4 	1	1
LOC411875	-6719.924872	-6719.924872	0	AllComplex	NonCanon	 transmembrane protein 62 	1	1
LOC411892	-4104.62036	-4104.613868	0.012984	AllComplex	Canon	 V-type proton ATPase subunit C 	0.909279525137723	1
LOC411904	-10903.611304	-10903.222821	0.776966	AllComplex	NonCanon	 protein smoothened 	0.378070653914438	1
LOC411906	-13909.180083	-13909.180083	0	AllComplex	NonCanon	 histone-lysine N-methyltransferase KMT5B-B-like 	1	1
LOC411915	-4488.252145	-4488.252145	0	AllComplex	Canon	 mitogen-activated protein kinase p38b 	1	1
