Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC409633	-3130.113417	-3130.113417	0	AllSol	NonCanon	 ras-related and estrogen-regulated growth inhibitor 	1	1
LOC409643	-4868.09275	-4868.09275	0	AllSol	NonCanon	 failed axon connections 	1	1
LOC409662	-3267.073635	-3267.073635	0	AllSol	NonCanon	 5'-AMP-activated protein kinase subunit beta-2 	1	1
LOC409667	-1189.535152	-1189.535152	0	AllSol	Canon	 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 	1	1
LOC409670	-8493.928858	-8493.928857	2e-06	AllSol	NonCanon	 protein tyrosine phosphatase type IVA 1 	0.998871621209031	1
LOC409673	-31245.03273	-31245.03273	0	AllSol	NonCanon	 DNA polymerase epsilon catalytic subunit A 	1	1
LOC409689	-6429.133996	-6429.133996	0	AllSol	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp4 	1	1
LOC409704	-6899.911781	-6899.44426	0.935042	AllSol	NonCanon	 poly(A) polymerase type 3 	0.333556182648933	1
LOC409724	-7590.212727	-7590.212727	0	AllSol	Canon	 ADP-ribosylation factor-binding protein GGA1 	1	1
LOC409726	-7542.713549	-7542.713549	0	AllSol	NonCanon	 adenosine monophosphate-protein transferase Fic 	1	1
LOC409736	-5980.290606	-5980.290606	0	AllSol	NonCanon	 methylmalonate-semialdehyde dehydrogenase [acylating]-like protein 	1	1
LOC409740	-3624.687248	-3622.934144	3.50621	AllSol	NonCanon	 alpha-tocopherol transfer protein-like 	0.0611391688965145	1
LOC409749	-1615.791943	-1615.791943	0	AllSol	NonCanon	 mediator of RNA polymerase II transcription subunit 31 	1	1
LOC409762	-2220.0668	-2220.0668	0	AllSol	NonCanon	 sarcoplasmic calcium-binding protein 1 	1	1
LOC409769	-5937.107584	-5936.983311	0.248546	AllSol	NonCanon	 uncharacterized LOC409769 	0.618100749348494	1
LOC409791	-3374.914211	-3374.904805	0.018812	AllSol	Canon	 cAMP-dependent protein kinase catalytic subunit 	0.89090682153797	1
LOC409795	-13930.346483	-13930.346483	0	AllSol	NonCanon	 telomerase-binding protein EST1A 	1	1
LOC409814	-9402.413404	-9402.413404	0	AllSol	Canon	 beta-glucuronidase 	1	1
LOC409833	-5599.842943	-5599.842943	0	AllSol	NonCanon	 hemK methyltransferase family member 1 	1	1
LOC409838	-8520.687244	-8520.687244	0	AllSol	NonCanon	 poly(A) RNA polymerase gld-2 homolog A 	1	1
LOC409852	-6698.355589	-6698.355589	0	AllSol	NonCanon	 transcription factor SPT20 homolog 	1	1
LOC409857	-1345.66834	-1344.648276	2.04013	AllSol	NonCanon	 ribosomal RNA small subunit methyltransferase NEP1 	0.153196553287044	1
LOC409860	-7693.40366	-7693.40366	0	AllSol	NonCanon	 GPI ethanolamine phosphate transferase 3 	1	1
LOC409863	-2785.293989	-2785.293989	0	AllSol	NonCanon	 ras-related protein Rab-21 	1	1
LOC409900	-2510.690502	-2510.690502	0	AllSol	NonCanon	 N6-adenosine-methyltransferase non-catalytic subunit 	1	1
LOC409905	-7202.214052	-7202.161664	0.104776	AllSol	NonCanon	 2-acylglycerol O-acyltransferase 1 	0.746171825626248	1
LOC409909	-4060.374228	-4060.374228	0	AllSol	NonCanon	 small glutamine-rich tetratricopeptide repeat-containing protein alpha 	1	1
LOC409910	-1748.120103	-1748.120103	0	AllSol	NonCanon	 ras-like GTP-binding protein Rho1 	1	1
LOC409911	-6220.287466	-6220.287466	0	AllSol	NonCanon	 protein disulfide-isomerase A3 	1	1
LOC409920	-1198.586629	-1198.586629	0	AllSol	Canon	 ubiquitin-conjugating enzyme E2 variant 2 	1	1
LOC409924	-5834.668173	-5834.668173	0	AllSol	NonCanon	 synaptic vesicle glycoprotein 2B 	1	1
LOC409925	-1961.403495	-1961.403495	0	AllSol	Canon	 dual specificity mitogen-activated protein kinase kinase dSOR1 	1	1
LOC409928	-9809.836128	-9806.981786	5.70868	AllSol	NonCanon	 RNA polymerase II elongation factor Ell 	0.0168812282872798	1
LOC409930	-2412.299027	-2412.299027	0	AllSol	NonCanon	 putative ATP synthase subunit f, mitochondrial 	1	1
LOC409941	-10077.259212	-10077.259212	0	AllSol	Canon	 zinc finger FYVE domain-containing protein 1 	1	1
LOC409945	-6608.563056	-6608.563056	0	AllSol	NonCanon	 aspartate--tRNA ligase, cytoplasmic 	1	1
LOC409976	-3429.959414	-3429.959414	0	AllSol	NonCanon	 transmembrane emp24 domain-containing protein 5 	1	1
LOC410039	-5379.713232	-5379.713232	0	AllSol	NonCanon	 cysteine desulfurase, mitochondrial 	1	1
LOC410055	-3518.032182	-3518.032182	0	AllSol	NonCanon	 probable tRNA(His) guanylyltransferase 	1	1
LOC410059	-5605.696065	-5605.696065	0	AllSol	NonCanon	 probable citrate synthase 2, mitochondrial 	1	1
LOC410087	-3984.261032	-3984.261032	0	AllSol	NonCanon	 uncharacterized LOC410087 	1	1
LOC410091	-4573.569455	-4573.569455	0	AllSol	NonCanon	 ras guanine nucleotide exchange factor P 	1	1
LOC410097	-17926.003425	-17926.003425	0	AllSol	NonCanon	 DNA repair protein complementing XP-G cells 	1	1
LOC410105	-6456.869936	-6456.869936	0	AllSol	NonCanon	 alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase 	1	1
LOC410107	-8859.367244	-8859.367244	0	AllSol	NonCanon	 broad-complex core protein isoforms 1/2/3/4/5 	1	1
LOC410118	-6281.688089	-6281.688089	0	AllSol	NonCanon	 D-glucuronyl C5-epimerase B 	1	1
LOC410155	-4.813935	-4.813935	0	AllSol	NonCanon	 histone-lysine N-methyltransferase setd3 	1	1
LOC410157	-1649.285728	-1649.285728	0	AllSol	NonCanon	 ras-related protein Rab-23 	1	1
LOC410159	-16592.875784	-16592.192664	1.36624	AllSol	NonCanon	 mediator of RNA polymerase II transcription subunit 13 	0.242458955680691	1
LOC410172	-5754.424696	-5754.424696	0	AllSol	NonCanon	 translocating chain-associated membrane protein 1-like 1 	1	1
LOC410183	-19183.830048	-19183.830048	0	AllSol	Canon	 1-phosphatidylinositol 3-phosphate 5-kinase 	1	1
LOC410241	-1791.679326	-1791.679326	0	AllSol	NonCanon	 ras-related protein Rab-10 	1	1
LOC410257	-4607.718901	-4607.718901	0	AllSol	Canon	 cysteine protease ATG4D 	1	1
LOC410270	-7510.117454	-7510.117454	0	AllSol	NonCanon	 acetylcholinesterase 	1	1
LOC410283	-3340.13751	-3340.13751	0	AllSol	NonCanon	 transmembrane protein 222 	1	1
LOC410286	-10663.082527	-10663.082527	0	AllSol	NonCanon	 probable tRNA (uracil-O(2)-)-methyltransferase 	1	1
LOC410289	-10175.503943	-10175.503943	0	AllSol	NonCanon	 paraplegin 	1	1
LOC410337	-11366.994148	-11366.994148	0	AllSol	NonCanon	 venom dipeptidylpeptidase IV 	1	1
LOC410338	-4581.511613	-4581.511613	0	AllSol	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 3 	1	1
LOC410371	-12230.714758	-12230.693512	0.042492	AllSol	NonCanon	 calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type 	0.83668477432523	1
LOC410376	-3835.913028	-3835.913028	0	AllSol	NonCanon	 peptidyl-tRNA hydrolase ICT1, mitochondrial 	1	1
LOC410379	-11925.425499	-11925.425499	0	AllSol	NonCanon	 uncharacterized LOC410379 	1	1
LOC410383	-7112.152	-7112.152	0	AllSol	NonCanon	 calcium homeostasis endoplasmic reticulum protein 	1	1
LOC410395	-1749.230744	-1748.310975	1.83954	AllSol	NonCanon	 chromobox protein homolog 1 	0.175004871627371	1
LOC410414	-11960.456856	-11960.456856	0	AllSol	NonCanon	 116 kDa U5 small nuclear ribonucleoprotein component 	1	1
LOC410420	-3313.878346	-3313.878346	0	AllSol	NonCanon	 isochorismatase domain-containing protein 2 	1	1
LOC410451	-8133.566692	-8133.566692	0	AllSol	NonCanon	 venom serine carboxypeptidase 	1	1
LOC410456	-4975.990606	-4975.990606	0	AllSol	NonCanon	 uncharacterized LOC410456 	1	1
LOC410470	-5493.936548	-5493.907221	0.058654	AllSol	NonCanon	 putative polypeptide N-acetylgalactosaminyltransferase 9 	0.808636136310677	1
LOC410484	-10038.556327	-10038.556327	0	AllSol	NonCanon	 trehalase 	1	1
LOC410485	-11481.171289	-11481.171289	0	AllSol	NonCanon	 transmembrane and TPR repeat-containing protein CG4050 	1	1
LOC410510	-11038.333526	-11038.333526	0	AllSol	Canon	 hepatocyte growth factor-regulated tyrosine kinase substrate 	1	1
LOC410512	-4896.347087	-4896.347087	0	AllSol	NonCanon	 DNA methyltransferase 2 	1	1
LOC410525	-1719.762235	-1719.762235	0	AllSol	NonCanon	 retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta 	1	1
LOC410538	-10300.194225	-10300.194225	0	AllSol	NonCanon	 probable C-mannosyltransferase DPY19L1 	1	1
LOC410542	-6069.580583	-6069.580583	0	AllSol	NonCanon	 ras association domain-containing protein 8 	1	1
LOC410550	-8429.316146	-8429.316146	0	AllSol	NonCanon	 aminomethyltransferase, mitochondrial 	1	1
LOC410561	-2758.837798	-2758.837798	0	AllSol	NonCanon	 ciliogenesis and planar polarity effector 2 	1	1
LOC410571	-16244.311156	-16244.311156	0	AllSol	NonCanon	 DNA topoisomerase 3-alpha 	1	1
LOC410575	-3902.985221	-3902.985221	0	AllSol	Canon	 dual specificity mitogen-activated protein kinase kinase 4 	1	1
LOC410577	-2899.300098	-2897.962698	2.6748	AllSol	NonCanon	 acid sphingomyelinase-like phosphodiesterase 3a 	0.10194813290816	1
LOC410583	-6365.312786	-6365.312786	0	AllSol	NonCanon	 ornithine aminotransferase, mitochondrial 	1	1
LOC410585	-21862.536115	-21862.536115	0	AllSol	NonCanon	 DE-cadherin 	1	1
LOC410618	-5971.215271	-5971.215271	0	AllSol	NonCanon	 transmembrane protein 161B 	1	1
LOC410630	-14538.011001	-14538.011001	0	AllSol	NonCanon	 cGMP-specific 3',5'-cyclic phosphodiesterase 	1	1
LOC410636	-1937.837587	-1937.837587	0	AllSol	NonCanon	 CDGSH iron-sulfur domain-containing protein 2 homolog 	1	1
LOC410663	-1724.706611	-1724.706611	0	AllSol	NonCanon	 selenoprotein F 	1	1
LOC410664	-9267.910271	-9267.910271	0	AllSol	NonCanon	 protein arginine N-methyltransferase 5 	1	1
LOC410719	-5098.898721	-5098.898721	0	AllSol	Canon	 syntaxin-17 	1	1
LOC410732	-5474.138632	-5474.138632	0	AllSol	Canon	 3-phosphoinositide-dependent protein kinase 1 	1	1
LOC410811	-9051.243912	-9051.243912	0	AllSol	NonCanon	 ras GTPase-activating protein 1 	1	1
LOC410812	-2066.347227	-2066.347227	0	AllSol	Canon	 ras-like protein 1 	1	1
LOC410821	-3498.760744	-3498.760744	0	AllSol	NonCanon	 tetraspanin-9 	1	1
LOC410837	-2912.899867	-2912.897251	0.005232	AllSol	NonCanon	 microsomal glutathione S-transferase 1 	0.942337249217001	1
LOC410860	-3839.074204	-3839.074204	0	AllSol	Canon	 battenin 	1	1
LOC410879	-6013.346381	-6013.346381	0	AllSol	NonCanon	 U3 small nucleolar RNA-interacting protein 2 	1	1
LOC410907	-5258.272954	-5258.272954	0	AllSol	NonCanon	 U4/U6 small nuclear ribonucleoprotein Prp31 	1	1
LOC410911	-5908.225429	-5908.225429	0	AllSol	NonCanon	 glycosaminoglycan xylosylkinase 	1	1
LOC410940	-19509.678302	-19509.678302	0	AllSol	NonCanon	 DNA topoisomerase 2-binding protein 1 	1	1
LOC410943	-3823.312985	-3823.312985	0	AllSol	NonCanon	 ras-related protein Rap-2a 	1	1
LOC410952	-4524.24505	-4524.24505	0	AllSol	NonCanon	 dehydrogenase/reductase SDR family protein 7-like 	1	1
LOC410969	-2271.352376	-2271.352376	0	AllSol	NonCanon	 ras-related protein Rab-9A 	1	1
LOC410973	-1734.051655	-1734.051655	0	AllSol	NonCanon	 mediator of RNA polymerase II transcription subunit 22 	1	1
LOC410985	-3802.884876	-3802.884876	0	AllSol	NonCanon	 palmitoyltransferase ZDHHC23 	1	1
LOC411043	-7237.466458	-7237.466458	0	AllSol	NonCanon	 mediator of RNA polymerase II transcription subunit 17 	1	1
LOC411048	-2873.923174	-2873.923174	0	AllSol	NonCanon	 sestrin homolog 	1	1
LOC411054	-6097.485791	-6097.485791	0	AllSol	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 2 	1	1
LOC411070	-14448.82018	-14448.82018	0	AllSol	NonCanon	 histone-lysine N-methyltransferase, H3 lysine-79 specific 	1	1
LOC411083	-11682.276362	-11682.276362	0	AllSol	NonCanon	 sodium/potassium-transporting ATPase subunit alpha 	1	1
LOC411088	-2063.820066	-2045.394866	36.8504	AllSol	NonCanon	 probable maleylacetoacetate isomerase 2 	1.27549918323203e-09	1.35075363504272e-06
LOC411100	-4156.839592	-4155.932301	1.81458	AllSol	NonCanon	 FGGY carbohydrate kinase domain-containing protein 	0.177959791035276	1
LOC411115	-41766.747728	-41766.747728	0	AllSol	Canon	 baculoviral IAP repeat-containing protein 6 	1	1
LOC411148	-6830.971465	-6830.971465	0	AllSol	NonCanon	 palmitoyltransferase Hip14 	1	1
LOC411163	-6434.325912	-6434.325912	0	AllSol	NonCanon	 N-alpha-acetyltransferase 15, NatA auxiliary subunit 	1	1
LOC411164	-5701.631918	-5701.528757	0.206322	AllSol	NonCanon	 DNA-directed RNA polymerase III subunit RPC3 	0.649665584354707	1
LOC411167	-7821.071988	-7821.071988	0	AllSol	NonCanon	 cysteine--tRNA ligase, cytoplasmic 	1	1
LOC411188	-5928.084514	-5928.084514	0	AllSol	NonCanon	 L-lactate dehydrogenase 	1	1
LOC411191	-2118.989134	-2118.989134	0	AllSol	NonCanon	 DNA-directed RNA polymerase III subunit RPC8 	1	1
LOC411214	-4469.487129	-4469.454506	0.065246	AllSol	NonCanon	 BTB/POZ domain-containing protein kctd15-like 	0.798388712040272	1
LOC411233	-10186.708929	-10186.708929	0	AllSol	NonCanon	 U3 small nucleolar ribonucleoprotein protein MPP10 	1	1
LOC411249	-13777.151174	-13777.151174	0	AllSol	NonCanon	 cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 	1	1
LOC411260	-1234.409221	-1234.409221	0	AllSol	NonCanon	 ras-related protein Rab-27A 	1	1
LOC411261	-10246.750507	-10246.750507	0	AllSol	NonCanon	 molybdenum cofactor sulfurase 1 	1	1
LOC411270	-9294.906541	-9294.906541	0	AllSol	Canon	 serine/threonine-protein kinase STE20 	1	1
LOC411270	-9294.906541	-9294.906541	0	AllSol	Canon	 serine/threonine-protein kinase STE20 	1	1
LOC411288	-4610.468515	-4610.468515	0	AllSol	NonCanon	 cAMP-specific 3',5'-cyclic phosphodiesterase 	1	1
LOC411295	-2905.210268	-2905.210268	0	AllSol	Canon	 V-type proton ATPase subunit D 1 	1	1
LOC411306	-4868.718508	-4867.289308	2.8584	AllSol	NonCanon	 inositol hexakisphosphate kinase 2 	0.0908978718431049	1
LOC411335	-2945.997766	-2945.997766	0	AllSol	NonCanon	 transmembrane protein 199 	1	1
LOC411347	-2004.509329	-2004.455099	0.10846	AllSol	NonCanon	 peripheral plasma membrane protein CASK 	0.741904261696688	1
LOC411365	-3112.064884	-3112.064884	0	AllSol	NonCanon	 beta-1,4-N-acetylgalactosaminyltransferase bre-4 	1	1
LOC411391	-3575.849223	-3575.849223	0	AllSol	NonCanon	 thioredoxin-related transmembrane protein 2 homolog 	1	1
LOC411404	-5961.855808	-5961.815154	0.081308	AllSol	NonCanon	 nucleolar complex protein 4 homolog B 	0.77553261349235	1
LOC411408	-2551.145037	-2551.043382	0.20331	AllSol	NonCanon	 CDP-diacylglycerol--inositol 3-phosphatidyltransferase 	0.652062270916823	1
LOC411447	-7532.785864	-7532.785864	0	AllSol	NonCanon	 serine palmitoyltransferase 2 	1	1
LOC411457	-5566.113361	-5566.113361	0	AllSol	NonCanon	 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase P 	1	1
LOC411458	-6777.767782	-6777.767781	2e-06	AllSol	NonCanon	 histone-arginine methyltransferase CARMER 	0.998871621209031	1
LOC411473	-8588.740026	-8588.740026	0	AllSol	NonCanon	 carnitine O-palmitoyltransferase 2, mitochondrial 	1	1
LOC411474	-21683.259044	-21683.259044	0	AllSol	NonCanon	 nucleoporin NUP188 homolog 	1	1
LOC411490	-7370.904132	-7370.898786	0.010692	AllSol	NonCanon	 probable beta-hexosaminidase fdl 	0.917643823589273	1
LOC411509	-4231.920362	-4231.920362	0	AllSol	NonCanon	 tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A 	1	1
LOC411510	-4674.079849	-4674.079849	0	AllSol	NonCanon	 DNA-directed RNA polymerases I and III subunit RPAC1 	1	1
LOC411519	-5562.342302	-5562.342302	0	AllSol	Canon	 tubulin alpha-1C chain 	1	1
LOC411524	-2757.189817	-2757.189817	0	AllSol	NonCanon	 transmembrane protein 179 	1	1
LOC411540	-8571.445085	-8571.445085	0	AllSol	NonCanon	 small G protein signaling modulator 3 homolog 	1	1
LOC411545	-11276.00529	-11276.00529	0	AllSol	NonCanon	 mediator of RNA polymerase II transcription subunit 25 	1	1
LOC411552	-4241.070368	-4241.070368	0	AllSol	NonCanon	 ceramide glucosyltransferase 	1	1
LOC411564	-14041.107757	-14041.107757	0	AllSol	NonCanon	 nose resistant to fluoxetine protein 6 	1	1
LOC411566	-14213.738768	-14213.738768	0	AllSol	Canon	 mitogen-activated protein kinase kinase kinase 11 	1	1
LOC411633	-4612.961427	-4612.961427	0	AllSol	NonCanon	 UDP-glucose 4-epimerase 	1	1
LOC411639	-48640.955542	-48640.955542	0	AllSol	Canon	 cytoplasmic dynein 2 heavy chain 1 	1	1
LOC411654	-4248.289016	-4248.289016	0	AllSol	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase 	1	1
LOC411665	-3358.369086	-3358.369086	0	AllSol	NonCanon	 heparan sulfate 2-O-sulfotransferase pipe 	1	1
LOC411698	-4874.291605	-4874.291605	0	AllSol	NonCanon	 ethanolaminephosphotransferase 1 	1	1
LOC411699	-12851.093	-12851.093	0	AllSol	NonCanon	 SID1 transmembrane family member 1 	1	1
LOC411719	-5286.80759	-5286.063812	1.48756	AllSol	NonCanon	 queuine tRNA-ribosyltransferase catalytic subunit 	0.222595425854294	1
LOC411722	-4599.208122	-4599.208122	0	AllSol	NonCanon	 endoplasmic reticulum-Golgi intermediate compartment protein 2 	1	1
LOC411724	-14207.615625	-14204.49666	6.23793	AllSol	NonCanon	 glycerol-3-phosphate acyltransferase 1, mitochondrial 	0.012504254223858	1
LOC411730	-11619.118021	-11619.118021	0	AllSol	NonCanon	 mannosyl-oligosaccharide glucosidase GCS1 	1	1
LOC411731	-10034.990351	-10034.990351	0	AllSol	NonCanon	 endoplasmic reticulum metallopeptidase 1 	1	1
LOC411732	-2912.494081	-2912.388678	0.210806	AllSol	NonCanon	 trimeric intracellular cation channel type 1B.1 	0.64613640170467	1
LOC411789	-2784.91711	-2784.91711	0	AllSol	NonCanon	 protein krasavietz 	1	1
LOC411794	-6350.083319	-6350.083319	0	AllSol	NonCanon	 CCR4-NOT transcription complex subunit 3 	1	1
LOC411796	-5312.257648	-5312.257648	0	AllSol	NonCanon	 serine hydroxymethyltransferase 	1	1
LOC411799	-7234.47563	-7234.47563	0	AllSol	NonCanon	 N-acetylgalactosaminyltransferase 7 	1	1
LOC411839	-6514.030991	-6514.030991	0	AllSol	NonCanon	 telomerase Cajal body protein 1 	1	1
LOC411856	-3801.804164	-3801.804164	0	AllSol	NonCanon	 U3 small nucleolar ribonucleoprotein protein IMP4 	1	1
LOC411875	-6715.960638	-6715.960638	0	AllSol	NonCanon	 transmembrane protein 62 	1	1
LOC411892	-4080.371209	-4080.371209	0	AllSol	Canon	 V-type proton ATPase subunit C 	1	1
LOC411904	-10909.627294	-10909.627294	0	AllSol	NonCanon	 protein smoothened 	1	1
LOC411906	-13908.990204	-13909.923834	-1.86726	AllSol	NonCanon	 histone-lysine N-methyltransferase KMT5B-B-like 	1	1
LOC411915	-4480.232038	-4480.232038	0	AllSol	Canon	 mitogen-activated protein kinase p38b 	1	1
LOC411923	-13351.497508	-13351.497508	0	AllSol	NonCanon	 alanine--tRNA ligase, cytoplasmic 	1	1
LOC411972	-5823.174311	-5823.174311	0	AllSol	NonCanon	 CTD small phosphatase-like protein 2 	1	1
LOC411980	-7731.190465	-7731.190465	0	AllSol	Canon	 death-associated protein kinase 1 	1	1
LOC411982	-3174.15933	-3174.15933	0	AllSol	NonCanon	 E3 ubiquitin-protein ligase CBL 	1	1
LOC411985	-16599.191827	-16599.191827	0	AllSol	NonCanon	 histone-lysine N-methyltransferase SETD1 	1	1
LOC412003	-9397.464737	-9397.464737	0	AllSol	NonCanon	 GTPase-activating protein 	1	1
LOC412005	-4702.879152	-4702.879152	0	AllSol	NonCanon	 transmembrane channel-like protein 7 	1	1
LOC412018	-8709.086978	-8709.086978	0	AllSol	NonCanon	 arginyl-tRNA--protein transferase 1 	1	1
LOC412024	-3836.445465	-3835.885224	1.12048	AllSol	NonCanon	 palmitoyltransferase ZDHHC16B 	0.289815121012207	1
LOC412025	-9400.859722	-9400.859722	0	AllSol	NonCanon	 very long-chain specific acyl-CoA dehydrogenase, mitochondrial 	1	1
LOC412027	-5534.113848	-5533.469862	1.28797	AllSol	NonCanon	 histone-lysine N-methyltransferase PR-Set7 	0.256422391072122	1
LOC412030	-1637.371193	-1637.371193	0	AllSol	NonCanon	 ras-related protein Rab-30 	1	1
LOC412046	-22704.429904	-22704.429904	0	AllSol	NonCanon	 trithorax group protein osa 	1	1
LOC412064	-2906.013995	-2906.013995	0	AllSol	NonCanon	 probable U2 small nuclear ribonucleoprotein A' 	1	1
LOC412069	-6737.551128	-6737.551128	0	AllSol	NonCanon	 UTP--glucose-1-phosphate uridylyltransferase 	1	1
LOC412082	-3645.28685	-3645.280471	0.012758	AllSol	NonCanon	 ubiquinone biosynthesis O-methyltransferase, mitochondrial 	0.910069151571117	1
LOC412097	-12652.111926	-12652.111926	0	AllSol	Canon	 AP-3 complex subunit delta-1 	1	1
LOC412115	-11934.551391	-11934.551391	0	AllSol	Canon	 autophagy-related protein 9A 	1	1
LOC412148	-2782.56035	-2782.56035	0	AllSol	NonCanon	 ras suppressor protein 1 	1	1
LOC412150	-11128.39473	-11128.39473	0	AllSol	NonCanon	 endoplasmin 	1	1
LOC412167	-11466.137191	-11465.975224	0.323934	AllSol	NonCanon	 X-linked retinitis pigmentosa GTPase regulator 	0.569252991350573	1
LOC412177	-7315.693809	-7315.693809	0	AllSol	NonCanon	 4-aminobutyrate aminotransferase, mitochondrial 	1	1
LOC412195	-6457.938978	-6456.301438	3.27508	AllSol	NonCanon	 histone-lysine N-methyltransferase SMYD3 	0.070339497101722	1
LOC412198	-22074.334506	-22074.334506	0	AllSol	NonCanon	 UDP-glucose:glycoprotein glucosyltransferase 	1	1
LOC412200	-9267.82768	-9267.82768	0	AllSol	NonCanon	 threonine--tRNA ligase, cytoplasmic 	1	1
LOC412232	-4350.958634	-4350.958634	0	AllSol	NonCanon	 dipeptidyl peptidase 3 	1	1
LOC412235	-4100.87535	-4100.87535	0	AllSol	Canon	 caspase-1 	1	1
LOC412245	-6764.755922	-6764.342498	0.826848	AllSol	NonCanon	 acidic mammalian chitinase 	0.363185549028777	1
